source,line,key,line_sha256,status,replacement,evidence,decision
owtf/data/conf/resources.cfg,993,LaunchExploit_WINDOWS_MISC,0c3646827b4e133506ea0825530d3a1e79eed04d41f3b46755c364542cdf2f51,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,994,LaunchExploit_WINDOWS_MISC,6cb9b948f1e6f0b32cb0a2fff21bae2d118dc5357a0383a166366239bf7d1aa9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,995,LaunchExploit_WINDOWS_MISC,2699aebb21a065ef7a305d43ded55f9abcfb33858c2fb914cdaf1ab4f6c7db39,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,996,LaunchExploit_WINDOWS_MISC,75cb7b1b36b51a31f89759366524574111a4dc4d24ac662da0cc9e7bbdcd6450,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,997,LaunchExploit_WINDOWS_MISC,7da605ad211ebfcfea302f2c000887f6943db092c97160cc85fe8188e0286a80,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,998,LaunchExploit_WINDOWS_MISC,e39d973861dfe93592b4178e7a26d7fb561d299e9972b0ece0f1771528d6e0bd,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,999,LaunchExploit_WINDOWS_MISC,3d9c3300c55e31efb2756cf4940552c7c36ff05868e58e84c8a055c8c2cd8a51,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1000,LaunchExploit_WINDOWS_MISC,3a078f9b7488f49780b718e16555332e7d3d0b6e7c043051c10a205b3af8769d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1001,LaunchExploit_WINDOWS_MISC,426dc716fd2bffb4380abb5ed9798a8a2ee04788bab720ae14b7168a8bca8485,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1002,LaunchExploit_WINDOWS_MMSP,6909da37d302e33d4215c2ab5f7a05b2923d7b592017571d49f321601afa3f71,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1003,LaunchExploit_WINDOWS_MOTOROLA,3dae69883d2d4d82e393032df8f10531ea486bef8504a938271e84000afc6590,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1004,LaunchExploit_WINDOWS_MSSQL,e4bc0bd62f21c5b14fa485f5a9c088fe4ee785cb37a9d5ea789f21f6cceb888d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1005,LaunchExploit_WINDOWS_MSSQL,1ee0c8310a73e12c5275d2ea892241e02fb0bffee17589acdd9e1cfc14e96542,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1006,LaunchExploit_WINDOWS_MSSQL,f970ad2005fff24c7b5bf064fd42d83bd11e860596b29da5de6bba67398fdc41,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1007,LaunchExploit_WINDOWS_MSSQL,ea9e9caef8e1c9e985f1a7b144569f80c643b871cddcd9ac1c6a23ebeea5929e,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1008,LaunchExploit_WINDOWS_MSSQL,bceacb3912f22adae577db262a9849b165aaaa44a3153b4f0ff6ffdce46b5e71,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1009,LaunchExploit_WINDOWS_MSSQL,222bccd6e9c5ead973c8dffef9d504feb329d6cd9a4497f5ff5fb5ef764310cc,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1010,LaunchExploit_WINDOWS_MSSQL,24ab68cb5b8b23ca514ef1e0cf5c2a51ca74a4f939cbd15ff0ca24fee0199fb7,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1011,LaunchExploit_WINDOWS_MYSQL,0f34f6dfee020746298f9c7e72657d6961a9b8b325afc03eedb2c807d6745703,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1012,LaunchExploit_WINDOWS_MYSQL,36c7a1cb780ec7b2b7bd0e08f74dd30581d901b5d65563f4b473ef3dc7c2cc94,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1013,LaunchExploit_WINDOWS_NFS,685d02448cfc886f6cbd29dbde6d91b3576bd25ed6688ccf5d60201b7997d48e,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1014,LaunchExploit_WINDOWS_NNTP,47f4341aa954ea3ce335ff3ac9537f5e58cd1955de11ef7f95a3b76e1c551a96,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1015,LaunchExploit_WINDOWS_NOVELL,2eb01f5a39151d20d6fe93e0c14cffffebac956077110bbda1bee87f5d39e84a,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1016,LaunchExploit_WINDOWS_NOVELL,b61ee34332153f2c0a6f99d73f7666b85d9ca0c275840b64b6c9eebeffce13a2,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1017,LaunchExploit_WINDOWS_NOVELL,73359315f928ba1e6ced0f23b7834f96afe38254dbb94b878f81bf076d6dcba3,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1018,LaunchExploit_WINDOWS_ORACLE,1b391d06b59a81aa3b3f8c6022ee7f5dd28dd15082d26be6f06af3311c54d222,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1019,LaunchExploit_WINDOWS_ORACLE,074f7b0f18343ae0a76cf81b420c087e6b66fecaae7709278addfcad0bfc1934,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1020,LaunchExploit_WINDOWS_ORACLE,6fe3b1878ed4150ed8892b1bfaae0aff20736d8ecd35f81db4095356217e996d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1021,LaunchExploit_WINDOWS_ORACLE,e2fbea418de7b8ff4c88490a399e5234b6b07b234c4fabcb7965d9e89cf32aba,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1022,LaunchExploit_WINDOWS_POP3,48c2f435c5c4ee75fddf1528eb6988eeb706bb809d1f9c89bff9c72d870e6ec2,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1023,LaunchExploit_WINDOWS_POSTGRES,3cc3708c15d81fa7b3ad2647991cabcf3e05c09f3e72d4c72d873b4f07a52107,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1024,LaunchExploit_WINDOWS_PROXY,fa7a043a21a13bab9a6d1fbf9225958e6156291d38fcdbbc462a171c91032d45,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1025,LaunchExploit_WINDOWS_PROXY,2f4b21689dd5f4f85716d1e14418021000820184e63879764ef503201f4388cd,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1026,LaunchExploit_WINDOWS_PROXY,9f4b08ab31b6d8afb6fd5a989da02a0e7f98072ef81f3b2ce971f7a0fda97c77,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1027,LaunchExploit_WINDOWS_PROXY,5cd2a5349f94b985900c1d41db0e2d879cdc69f824859233f6f2378f5ed7f925,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1028,LaunchExploit_WINDOWS_SCADA,095555699cbddd2e7bc40ace561b8f0b39d2f9aa142ebd9443fa01fcfa3772ad,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1029,LaunchExploit_WINDOWS_SCADA,f13dc868e2465b99eb8ad4c3d675ffbf82d27f89a05cc5c165ce5550464c84f8,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1030,LaunchExploit_WINDOWS_SCADA,e9a4d4fe197d6cfd598c7c18ae3bf8c1882dacf5b5287f2f2d3f45b283ae5be9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1031,LaunchExploit_WINDOWS_SCADA,0b09fc7a75ac118e3b36142de4142e7168409aa8f39aea58b6973db1a9e2ecd0,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1032,LaunchExploit_WINDOWS_SCADA,451f04c0a71c8f8a21965d853d3cba7de1f3b72205270f1a7b95ed9e5f35e395,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1033,LaunchExploit_WINDOWS_SCADA,b2c9cfefd6972ffb996a21b7d0d70c3f3c5ff3a5389ef6eeccb9f8324366ad9d,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1034,LaunchExploit_WINDOWS_SCADA,272fceb2d38b2e29bca8e24b8a91259f7e0c3178d54811b6f89841ad961576ef,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1035,LaunchExploit_WINDOWS_SCADA,1538dd2bf1434d6fae6512baafa45b403d1bc1b75e7981fe309b0219e7c2ef35,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1036,LaunchExploit_WINDOWS_SCADA,9535b0bb22ce1a160d3730144feffb30c69345b6d2a24da1e4429ab659ba9077,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1037,LaunchExploit_WINDOWS_SCADA,bd6802b3b9df2d4f83a52f618fab0d2d3cd5eb6743afb0bf3d2b2b06bcb9a846,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1038,LaunchExploit_WINDOWS_SCADA,23ef6fe6fcdf33ed6e2aaa2ce18fddb7295d709f57ef13ee69d196cde88add83,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1039,LaunchExploit_WINDOWS_SCADA,089b088f35a24a3ea08bc19fa8077ad15148b2c41c95614625b87c3c03a15507,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1040,LaunchExploit_WINDOWS_SCADA,a5e58b46f23ad7b146eb02c381ab306d559eeca60a862ff536d74d0f8c7f20c2,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1041,LaunchExploit_WINDOWS_SCADA,371aa401e047f9b300dd08a315efeb9b87263f4e653f138da57eacb965c4643e,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1042,LaunchExploit_WINDOWS_SCADA,035755d9d53538644e0dfd1a9927c0c1f90b09cc38f1e9d6721f99c0053dd1e9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1043,LaunchExploit_WINDOWS_SCADA,2ee1d6d81e70689f4dc5751d6517108ae44fb5eae41728ec3641d50ea1c3f1ea,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1044,LaunchExploit_WINDOWS_SCADA,781b8df9666eeb64aa9802e32b658b59c1c4c3d926983f0a54aeaf4237da6481,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1045,LaunchExploit_WINDOWS_SCADA,41b5b45f5e6ddd0c8e91a7729fba8c7de3340d72106750af1897a069518931e3,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1046,LaunchExploit_WINDOWS_SCADA,34e1dc1d9a54fbdddbcba8da9d7eb7915c8ef4ba90f25556f3880a1c583466c2,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1047,LaunchExploit_WINDOWS_SCADA,2afda756d2e4f339acaaa65c45dfc99913b4aa56b97fefbfe58b54057e9efc2c,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1048,LaunchExploit_WINDOWS_SIP,a09ad24055d750e93f8b18914e38ca585a322e781e4df7bb4a14609df7ca7978,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1049,LaunchExploit_WINDOWS_SIP,d048f605b478a4f13bedac0efa0434456b7ca56e86f75c9653b1298e3d5f58c9,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1050,LaunchExploit_WINDOWS_SIP,833b72eff44cb52d25239f446d8589506d06c9557474411e686af3f9d8e81593,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1051,LaunchExploit_WINDOWS_SMB,e5bb3b1648eaa267eb3ed7056e28a7f5ad98e91f8e63957fbb48ddbcac2e9398,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
owtf/data/conf/resources.cfg,1052,LaunchExploit_WINDOWS_SMB,35e6b79d9d2e8d72c098651b5b8019ec349bd44873e43796bfaafe31ff243012,removed,Generic DoS/exploit launcher retired,docs/architecture/plugin-support-decisions.csv,Resource belongs to a rejected launcher; command is not retained.
